Sex,Gender,Age,Ethnicity,Age Group,Region,RegionName,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
1,Male,40,3,6,9,SW,7814,10144,4728,333,1030,961,6691,5465,3326,2855,5877,212,5991,4113,2547,819,8716,3667,3904,1602,2673,5897
1,Male,41,3,6,9,SW,217,675,4425,774,3061,1270,7652,9131,2841,6773,3580,508,5157,2176,1848,3851,617,769,2989,8603,3564,1229
1,Male,42,3,6,9,SW,5526,2701,2768,1216,8945,8149,1926,1743,8072,777,2950,2737,627,1167,320,532,1343,2821,3963,6417,845,467
1,Male,43,3,6,9,SW,2549,590,1884,3030,4545,4187,566,8348,8984,502,4379,1432,232,1805,255,7903,4065,5008,4179,3075,2638,3450
1,Male,44,3,6,9,SW,2982,824,7208,7684,5995,573,474,2516,695,9586,3407,1829,535,3131,528,4263,1379,2082,6814,5998,4164,507
1,Male,45,3,7,9,SW,1302,4295,407,1034,590,1196,505,3164,8849,4065,2202,3720,507,1639,2124,266,1392,3971,4774,3481,138,4990
1,Male,46,3,7,9,SW,3287,7081,3978,2773,7171,587,977,4242,2249,1170,6117,2370,2564,612,5094,2048,901,3085,6442,1976,832,982
1,Male,47,3,7,9,SW,3567,4702,915,2480,896,1437,7872,4184,953,457,2749,463,1189,2274,1775,2017,889,4911,7943,2818,7521,2372
1,Male,48,3,7,9,SW,1067,4481,1402,1445,2736,4073,2189,5361,236,1189,3203,3093,2634,1607,4330,1745,8875,1577,3821,3869,5988,1804
1,Male,49,3,7,9,SW,2224,1480,4238,1439,4074,932,3002,1092,397,1861,7435,2888,571,303,1672,8536,546,2481,350,6909,1850,181
1,Male,50,3,7,9,SW,1536,6494,5103,244,5975,3657,679,787,4610,4937,575,4097,486,575,767,3293,485,797,2407,1277,3514,2422
1,Male,51,3,7,9,SW,1665,1675,3129,1048,5453,342,742,1047,1957,4452,607,2380,435,9467,2043,2676,3735,4715,345,3039,8961,901
1,Male,52,3,7,9,SW,1134,6121,1862,642,1483,3920,3771,7103,4041,325,7448,6767,2762,2047,4439,3188,1696,3662,6300,1449,2467,6912
1,Male,53,3,7,9,SW,5190,2987,1007,745,988,1142,993,2012,598,4328,4554,5100,4988,2933,5390,2468,1512,1043,586,6381,141,3443
1,Male,54,3,7,9,SW,835,2236,2079,2219,1011,281,3194,2986,2628,2587,4429,5053,981,7104,1955,8112,2049,3022,364,9093,5995,1162
1,Male,55,3,8,9,SW,558,449,6741,2408,5087,1896,2104,1461,1594,4952,5498,4641,347,5702,3535,1400,2954,5555,2527,6593,1475,2606
1,Male,56,3,8,9,SW,2083,2820,3484,3152,6063,1504,5419,524,3133,2033,388,1841,3567,706,5830,2001,472,7195,1148,790,1467,4486
1,Male,57,3,8,9,SW,4593,2378,3625,4503,7874,7858,3413,3909,9625,1530,3952,434,5792,1827,3940,4434,4677,761,2601,1084,4109,317
1,Male,58,3,8,9,SW,1505,3753,5780,6549,6404,1473,584,4619,1674,481,1989,9245,228,1633,3472,2494,6235,334,5270,5842,1561,4907
1,Male,59,3,8,9,SW,850,370,1687,838,3587,2778,2670,2138,4810,6618,594,8655,2992,1744,7450,3941,464,4716,1979,6743,682,7338
1,Male,60,3,8,9,SW,610,6004,1883,1999,584,2778,1299,1160,1931,1051,408,5627,6838,2694,2973,5318,832,2323,448,1687,1910,3967
1,Male,61,3,8,9,SW,1038,599,1630,5922,288,5546,6002,430,2495,544,1146,1060,4588,8012,1083,1789,1991,2984,4846,1860,2865,547
1,Male,62,3,8,9,SW,477,2009,359,892,7422,558,2876,1783,8661,3308,798,6904,487,2273,1880,1258,2033,3640,564,551,6524,958
1,Male,63,3,8,9,SW,1665,394,137,4049,9420,514,2104,3321,3994,993,2780,4009,846,5957,451,993,1715,2969,2432,1469,1127,662
1,Male,64,3,8,9,SW,5171,2226,1645,1089,697,3820,2202,2048,2991,2866,841,5527,6208,4633,6846,428,3645,1127,464,971,1952,1962
1,Male,65,3,8,9,SW,617,2627,3690,6981,9729,370,136,4502,1730,1827,1261,4513,3493,182,4024,889,963,3284,2906,902,3213,233
1,Male,66,3,8,9,SW,3338,3163,3275,1102,3997,4983,278,3690,506,2712,1515,7158,1107,4327,3154,352,3194,6440,9454,997,8794,7868
1,Male,67,3,9,9,SW,3176,1116,2283,3979,1944,2953,1128,4239,1363,1942,2339,463,130,2507,489,8501,216,973,223,273,1051,969
1,Male,68,3,9,9,SW,2564,2608,5066,1556,8795,692,461,86,72,1790,2258,5074,161,102,1549,3981,1797,6003,1099,8592,888,6818
1,Male,69,3,9,9,SW,1346,3260,1160,2372,3959,1843,89,2107,306,3057,432,1300,2315,531,72,3904,1584,1113,3597,1068,915,3821
1,Male,70,3,9,9,SW,1308,3512,3903,1340,7064,8225,4647,2875,780,2630,2181,1297,912,5830,772,125,192,995,5861,315,537,2127
1,Male,71,3,9,9,SW,1744,3804,400,1475,3548,378,614,4852,3839,251,3146,1453,1509,2911,299,1008,4575,2444,1031,623,186,6604
1,Male,72,3,9,9,SW,487,1388,3788,8810,48,6137,489,728,60,1530,3464,8267,2381,765,4992,1762,3536,1216,3172,3392,4093,2137
1,Male,73,3,9,9,SW,2367,3069,2968,728,5246,2455,6083,1467,1993,7145,1554,2019,688,1062,2058,4254,1230,4973,4539,2410,1825,3529
1,Male,74,3,9,9,SW,4858,467,4713,713,2402,3644,1671,840,1678,393,572,3036,1213,2420,5815,992,6289,205,2077,1423,1309,5156
1,Male,75,3,9,9,SW,205,4774,462,4345,2210,3640,2887,2715,1407,3601,2776,254,858,6410,2975,361,2774,41,2200,744,698,4866
1,Male,76,3,9,9,SW,2166,4017,1243,2935,7305,3280,4156,3767,3640,3807,1387,3682,2956,1242,515,7172,6426,768,234,297,108,779
1,Male,77,3,9,9,SW,2948,330,4526,7356,250,1962,1450,5917,988,1167,5581,7383,1387,1485,7933,989,1238,7315,4715,213,710,1659
1,Male,78,3,9,9,SW,3581,1249,9696,1146,2071,1062,260,1960,4588,1319,1129,4711,343,562,221,9160,590,333,676,210,576,653
1,Male,79,3,9,9,SW,827,616,921,3156,1402,1331,2070,5174,2443,3151,1207,2996,1310,5006,2436,1273,2521,127,987,2185,3579,1950
1,Male,80,3,9,9,SW,61,2328,972,1451,2517,3612,2166,3110,2138,1156,2628,198,502,2946,4656,8946,1682,5488,4116,5729,758,2232
1,Male,81,3,9,9,SW,5152,1030,9434,3217,3173,735,3491,2265,916,3527,1585,298,3266,5906,2274,1621,3214,162,4794,3998,4070,5644
1,Male,82,3,9,9,SW,7694,1424,779,2362,877,5266,5639,7799,4461,4901,972,2967,2073,41,2206,840,3211,1003,1689,5050,2013,1942
1,Male,83,3,9,9,SW,2471,257,484,3196,5068,278,1234,2984,33,1244,2475,328,3778,5510,5052,3165,2801,576,1767,7314,748,2346
1,Male,84,3,9,9,SW,4926,5673,982,7155,2804,1926,7459,5230,3070,377,125,142,681,130,2885,2157,2981,1295,497,475,3467,1959
1,Male,85,3,9,9,SW,7266,432,7843,2059,3747,1254,5733,2515,3640,6454,4234,1252,943,3098,4703,3397,515,789,53,1724,140,3252
1,Male,86,3,9,9,SW,3298,160,2019,3097,4259,1925,3081,2048,2439,4753,305,2170,5818,4099,8042,937,5848,1014,1318,1032,3952,7908
1,Male,87,3,9,9,SW,1019,842,2783,6954,4987,4353,2787,234,3957,339,839,293,205,1700,136,1883,4176,6826,2968,295,413,1160
1,Male,88,3,9,9,SW,522,2822,492,290,6974,6252,179,1772,1502,3187,570,1446,1648,3193,8184,4543,4966,310,6356,4356,4299,3711
1,Male,89,3,9,9,SW,3317,2172,2690,6418,3592,7972,2278,3341,1520,512,4367,1302,7730,336,6723,553,6123,7340,2922,8803,780,4107
1,Male,90+,3,9,9,SW,352,1181,96,56,1886,4876,426,5137,8867,999,1617,1154,2498,1504,1088,1008,792,5570,9841,971,7172,3928
1,Male,0,3,1,10,Wales,7981,2578,2167,4589,635,5066,924,1960,1363,3562,3026,932,5648,1789,2429,884,2281,1946,4103,4578,1476,7618
1,Male,1,3,1,10,Wales,746,2704,5120,737,3763,2326,2055,4472,2084,3806,5650,1598,1405,1256,1024,1564,5454,3020,3141,2223,2350,5925
1,Male,2,3,1,10,Wales,1062,2309,5100,9153,1348,631,695,1596,3771,1497,2736,3224,1098,952,5192,7271,1416,2376,1147,1490,3172,1002
1,Male,3,3,1,10,Wales,2079,699,6244,5256,8969,7228,3815,1162,4975,2772,3653,7776,4687,7326,2451,2861,1029,6929,2103,3944,5016,674
1,Male,4,3,1,10,Wales,4286,2222,2655,6984,453,2320,5963,2804,3611,2417,7123,4953,6248,3873,559,7529,1149,2190,6469,687,1962,2153
1,Male,5,3,1,10,Wales,613,1202,2143,5689,1043,5505,719,1750,790,5887,3256,777,2056,6262,5034,7448,2898,3868,2358,4038,7186,1310
1,Male,6,3,1,10,Wales,9487,957,3138,6746,1241,6915,5221,458,677,2118,5791,5975,2928,7894,3015,2027,3732,2481,1208,1596,2723,2063
1,Male,7,3,1,10,Wales,2110,900,5251,835,4903,1252,6246,3669,5758,9773,5673,3984,2793,1111,1087,7867,745,5159,1733,3193,1968,953
1,Male,8,3,1,10,Wales,2133,1307,1071,2767,5914,1035,1888,676,3837,2302,10346,6896,4103,7075,4001,5901,529,8139,1636,1450,5251,1633
1,Male,9,3,1,10,Wales,2212,1510,2288,7871,1749,4628,6315,6260,768,3103,2244,2332,2299,1038,8441,1127,2004,554,1173,8111,5509,2681
1,Male,10,3,1,10,Wales,1527,2250,1022,2205,2331,2588,639,6803,6973,1151,5159,5766,3102,5397,6298,2071,879,3760,505,5456,2215,2930
1,Male,11,3,1,10,Wales,2042,905,1918,820,5452,4539,1777,4275,4742,3568,6832,2011,5430,2352,675,1509,7171,5000,862,830,1542,3115
1,Male,12,3,1,10,Wales,4633,884,676,556,1347,3070,1617,2382,9229,6873,3777,642,5002,4402,1161,3322,638,697,8598,605,4433,3063
1,Male,13,3,1,10,Wales,1452,5629,4341,4770,1724,894,967,1785,502,1636,4517,910,5408,597,1666,1829,759,8191,1106,930,7757,3371
1,Male,14,3,1,10,Wales,4460,1625,5058,711,5813,3047,2911,6215,3278,1485,5050,890,764,1061,718,2983,6257,5951,2814,5809,2462,2033
1,Male,15,3,1,10,Wales,6437,442,5129,3282,4873,1100,1196,5462,1332,8301,864,2597,5221,840,1502,4436,1059,7151,3225,3481,5480,3311
1,Male,16,3,2,10,Wales,4880,776,6504,2861,1163,2046,2228,5688,1043,968,2126,529,8213,2557,954,816,3011,958,8294,3633,7453,1082
1,Male,17,3,2,10,Wales,10115,813,5514,1473,6076,5135,4641,6452,7210,733,3247,2344,728,3461,1678,6497,3206,7234,3283,3938,5226,6122
1,Male,18,3,3,10,Wales,1490,7749,487,4398,1327,3659,4866,5026,1484,2517,711,5183,1404,618,5140,7059,1944,680,3579,1610,983,4352
1,Male,19,3,3,10,Wales,596,760,3199,974,753,3697,1622,2548,5306,2233,1936,709,5253,1547,4025,2829,812,1536,7195,1631,2089,2697
1,Male,20,3,4,10,Wales,3240,8165,508,3901,553,3295,2717,2647,1493,702,2023,2561,4486,1683,8109,1138,1172,2704,2877,1482,2033,664
1,Male,21,3,4,10,Wales,9409,1448,4956,1455,5744,4681,4544,3105,7670,3813,2445,1275,5708,8409,5360,5421,1988,2315,2006,1483,4541,605
1,Male,22,3,4,10,Wales,3635,609,9139,923,3674,6164,7189,825,990,1475,6266,659,1021,969,5336,7276,699,3385,1095,1160,4037,2698
1,Male,23,3,4,10,Wales,4946,2355,2501,1264,2918,2841,2388,3572,942,1722,941,3066,3208,2417,2010,1455,8508,3189,3164,635,6492,7692
1,Male,24,3,4,10,Wales,830,900,8380,6352,1715,4142,808,3064,1656,2112,7802,4759,5712,4681,2219,1060,8595,1114,1140,2698,6263,9416
1,Male,25,3,5,10,Wales,3725,2411,7389,3793,2269,491,6158,724,819,609,469,1956,3195,4498,1196,5282,1815,3903,870,2542,751,3646
1,Male,26,3,5,10,Wales,875,1229,2158,4036,9342,1859,5170,3687,2274,1162,3886,3008,4909,3224,6352,5619,1629,5404,618,5114,2253,1759
1,Male,27,3,5,10,Wales,1199,4505,2307,844,776,3066,1963,2406,3037,2273,2276,3643,1244,542,6900,1938,591,579,4792,8937,4508,4487
1,Male,28,3,5,10,Wales,5185,5480,5136,4972,680,673,8164,2245,5829,2272,5351,4007,1112,3546,1010,3741,5356,5351,3439,2370,7356,2049
1,Male,29,3,5,10,Wales,274,2881,5265,2062,2851,3187,2303,6140,3865,8235,2779,686,7654,1173,5859,2310,6756,1784,8018,2706,3330,3015
1,Male,30,3,5,10,Wales,241,1229,2935,1741,2814,3499,2011,1916,3326,846,4275,6457,7386,5072,3645,7853,6609,4800,977,7647,1391,4475
1,Male,31,3,5,10,Wales,5945,1766,1334,6482,4599,8993,1494,2179,1954,5148,3347,3219,1355,458,2317,460,701,5856,2393,2998,1882,7396
1,Male,32,3,5,10,Wales,2954,3646,1415,2076,278,879,1053,739,2194,817,9273,1542,689,2007,3749,4970,821,2583,3380,9101,1069,2935
1,Male,33,3,5,10,Wales,4960,3914,1382,1331,5174,1476,3625,1745,1108,3146,4691,6723,5284,5551,2711,6657,6600,3817,3851,2572,8884,4909
1,Male,34,3,5,10,Wales,1747,4576,2859,694,1674,2998,4196,1997,445,9562,2149,1826,4044,854,5434,2727,3371,1423,3246,1961,1767,1080
1,Male,35,3,6,10,Wales,1226,1532,1915,1965,2315,4338,1632,6967,645,1883,4077,7842,5287,4340,1764,3414,2851,3714,7391,4378,930,1041
1,Male,36,3,6,10,Wales,682,1341,3698,2432,5401,620,7664,6180,6689,2053,913,554,3303,544,3069,5737,1315,3271,5144,1543,5212,5366
1,Male,37,3,6,10,Wales,4597,4912,3262,558,2908,2485,1519,1752,4346,3954,1537,3269,3123,1315,446,2081,3654,2264,3351,426,671,735
1,Male,38,3,6,10,Wales,4034,9017,2885,3586,9984,4411,530,287,304,4006,1529,3973,2956,957,2361,6491,1118,2286,6642,5554,6081,1155
1,Male,39,3,6,10,Wales,6361,6613,1601,442,1468,1004,7923,9216,325,2610,675,6325,3595,4371,4243,3071,1778,2412,4165,7376,1213,3901
1,Male,40,3,6,10,Wales,7591,4079,3585,8792,620,3226,1859,1059,1385,2405,800,6840,1034,8675,1255,3343,8598,2020,7475,1111,1596,5264
1,Male,41,3,6,10,Wales,3306,1809,867,1178,7089,2021,3486,3224,5403,6055,2074,1810,1982,2274,1991,265,3997,3187,8252,1429,1793,780
1,Male,42,3,6,10,Wales,1581,1782,1356,1027,443,913,2318,2453,3068,5197,3256,859,1194,4075,5686,635,3917,4157,604,2914,4025,5809
1,Male,43,3,6,10,Wales,342,2354,5966,3578,2759,1931,2291,2152,3118,1764,7777,513,1498,7450,273,8625,6230,1172,901,4666,6739,4116
1,Male,44,3,6,10,Wales,435,8950,2021,1417,773,1165,1345,1235,7043,966,2448,434,5293,1025,1992,5414,4671,2555,1081,1213,1470,1787
1,Male,45,3,7,10,Wales,7440,6216,950,1455,563,3272,728,3555,1020,1863,1187,2235,6459,8326,2527,385,2375,2425,5745,3330,4544,7789
1,Male,46,3,7,10,Wales,535,4806,4617,749,2847,2395,817,1514,3083,1342,2736,1002,1865,1698,2916,2135,3851,4103,5391,1890,5334,1977
1,Male,47,3,7,10,Wales,1673,2598,2065,3547,841,3115,1108,4389,5211,5016,7195,2296,6494,491,655,3961,2710,1521,9187,3047,9316,6161
1,Male,48,3,7,10,Wales,1313,2591,2313,2326,1081,1672,2899,4264,1994,5215,6359,755,4424,2322,483,1080,4870,1058,3142,2255,3392,4216
1,Male,49,3,7,10,Wales,1162,1815,2038,4810,3422,2992,5009,2113,3308,6667,8475,1201,8434,1599,3930,5763,4080,3547,3626,3477,3781,1070
1,Male,50,3,7,10,Wales,339,1233,2512,3727,2419,1072,4257,1177,2051,3619,1246,6873,911,843,913,4101,3266,2141,9117,716,4197,603
1,Male,51,3,7,10,Wales,2789,5091,1615,3176,5804,1531,4817,5832,5283,2945,3705,1831,4452,1799,5531,850,1183,2512,2621,6123,5378,281
1,Male,52,3,7,10,Wales,2877,3053,546,763,402,526,539,1612,696,916,2933,2270,1762,3220,3718,2760,4490,2295,1546,309,1179,1511
1,Male,53,3,7,10,Wales,3697,4726,2014,7852,2859,491,2469,1441,9443,5297,1190,6910,5231,1016,4776,2789,960,460,3070,1632,4736,1090
1,Male,54,3,7,10,Wales,6729,926,199,619,1282,767,1520,1030,1600,1998,5625,937,4525,4774,814,5243,6471,3357,1863,760,1517,2510
1,Male,55,3,8,10,Wales,480,2895,2348,2124,2934,1110,1908,1689,1339,986,4083,1361,4931,4049,6728,877,4454,983,451,6094,6141,4139
1,Male,56,3,8,10,Wales,7477,4346,900,653,6110,269,3088,5288,2269,6195,2027,1653,2553,3857,672,2241,7312,4339,2126,2594,712,1149
1,Male,57,3,8,10,Wales,1437,1709,5400,3034,2403,2734,1668,1082,1654,6577,5243,4154,639,4674,607,1795,700,1305,4735,1124,4450,6832
1,Male,58,3,8,10,Wales,10058,5517,2502,8306,996,7789,1350,800,297,4745,489,2063,836,9453,5100,804,1064,826,5816,1692,4152,1346
1,Male,59,3,8,10,Wales,1263,571,443,849,3716,1798,832,2904,3130,332,4034,1294,3691,2922,917,1905,3775,4153,2864,2910,3685,2676
1,Male,60,3,8,10,Wales,7402,1017,1559,5101,356,3358,6450,3493,484,6399,4262,3734,3441,2224,416,5353,1377,3243,2017,522,3758,2889
1,Male,61,3,8,10,Wales,8570,1019,2027,955,1795,744,5835,3976,1811,455,1274,5120,2726,10138,1713,388,5777,5722,1148,5731,6837,2922
1,Male,62,3,8,10,Wales,1631,2235,1209,1671,745,5532,3308,3366,1214,4313,7083,8881,6781,1626,332,7742,2147,7793,492,2451,9528,345
1,Male,63,3,8,10,Wales,776,189,5051,5193,305,191,1792,854,3285,7905,9072,1775,2629,5027,751,7503,1134,2818,1387,1835,4466,1992
1,Male,64,3,8,10,Wales,5464,6941,7700,527,1083,1666,134,344,5381,4436,2498,504,4054,5124,1064,1061,1091,242,3911,7058,6348,1418
1,Male,65,3,8,10,Wales,4113,417,3818,2071,2043,3864,2905,137,2031,7032,1018,2144,2538,4526,7407,6060,2172,3140,1137,1860,2287,670
1,Male,66,3,8,10,Wales,373,2431,528,2957,2031,3521,2885,5752,3504,170,1528,859,979,566,5709,2402,2239,3637,249,956,3938,3152
1,Male,67,3,9,10,Wales,2170,5078,2475,4777,684,1359,3779,5644,313,3939,5367,5343,1707,294,3279,575,585,10058,4305,1041,1609,6435
1,Male,68,3,9,10,Wales,711,1201,7218,800,894,8144,3045,1305,579,786,2577,3035,4110,2631,1992,471,2853,648,1196,171,615,4226
1,Male,69,3,9,10,Wales,5910,2017,96,3599,146,2976,3897,831,6562,1591,6977,245,1028,3070,505,1240,6836,4116,5373,509,2353,3042
1,Male,70,3,9,10,Wales,684,3338,2023,7932,3993,1131,4539,194,5118,591,964,4755,1994,2954,374,676,742,6303,6604,1880,230,4705
1,Male,71,3,9,10,Wales,3043,1275,286,789,638,3213,667,5171,3742,146,5094,5942,974,4575,3994,9077,2885,2780,3654,1833,758,3184
1,Male,72,3,9,10,Wales,425,2298,6698,5296,3901,554,1623,972,1665,3644,3142,1002,2711,4409,865,1560,5124,1992,2205,1750,959,669
1,Male,73,3,9,10,Wales,2754,6880,1842,692,1301,666,756,418,2260,1763,113,1193,1390,242,7101,177,3003,1562,1773,2133,5675,1788
1,Male,74,3,9,10,Wales,2541,133,2568,1684,6495,182,342,388,58,6498,2814,2156,2656,1053,7835,2128,1280,1940,1287,3522,2150,705
1,Male,75,3,9,10,Wales,1709,2720,196,8197,4954,5910,4275,417,3957,4418,1027,1436,5247,568,3889,4070,10023,497,7128,3514,5947,2262
1,Male,76,3,9,10,Wales,1586,3765,7559,3747,5781,2302,344,3731,4009,6865,1420,2082,2059,1394,2195,170,975,2035,1852,1348,2368,4669
1,Male,77,3,9,10,Wales,2653,1181,758,5419,3817,2618,3426,749,4362,1936,980,939,1238,410,488,2465,2458,4806,3149,1970,762,1196
1,Male,78,3,9,10,Wales,1534,914,301,5229,171,3988,2647,850,755,2839,477,1730,6767,591,1010,5583,3989,1756,883,4549,968,3322
1,Male,79,3,9,10,Wales,209,2913,2858,3771,3089,1532,424,429,4597,3416,938,5923,160,1702,2108,2407,360,1456,7342,6949,326,9544
1,Male,80,3,9,10,Wales,255,3803,5474,741,7079,1107,2140,960,5454,1231,796,2957,1695,1295,700,1352,246,5810,7142,4020,889,6660
1,Male,81,3,9,10,Wales,975,1637,2888,4145,3240,2946,413,293,479,659,836,4861,1031,557,7289,8836,2758,1344,3119,987,1529,1728
1,Male,82,3,9,10,Wales,2646,746,900,1123,4832,159,1840,774,279,5777,674,570,366,3313,3519,2775,1097,2842,1484,2665,8453,1116
1,Male,83,3,9,10,Wales,800,3797,366,5314,271,3910,352,2306,57,3655,65,5005,337,3642,2319,1653,249,7113,1212,990,6305,2953
1,Male,84,3,9,10,Wales,3280,618,1309,1148,3776,8710,223,440,6156,5599,2266,1777,5822,5841,6259,1661,1461,671,2221,811,9060,2261
1,Male,85,3,9,10,Wales,1598,3813,2645,3849,2690,1405,8519,740,2867,1918,1891,716,86,5040,1580,3543,3253,2473,517,2242,1912,739
1,Male,86,3,9,10,Wales,1544,3179,4755,4700,1957,1241,941,2798,894,4408,656,1620,2766,6335,2904,2708,5041,999,351,649,5514,72
1,Male,87,3,9,10,Wales,2098,4012,7753,7213,914,2120,3135,675,2179,5163,9996,1335,852,1491,1791,1521,2046,4758,4772,141,5937,749
1,Male,88,3,9,10,Wales,2975,558,479,4259,844,6802,673,4594,215,4891,1863,6629,3250,5190,27,1823,3784,1521,1004,2434,1279,1114
1,Male,89,3,9,10,Wales,1599,5633,1804,1962,2722,1534,5280,584,758,687,2417,263,162,1064,4736,1130,6287,7899,1088,4152,3737,316
1,Male,90+,3,9,10,Wales,303,1750,5895,162,3080,4063,648,3227,4965,875,1033,1664,2028,751,2741,2305,7051,2429,737,2324,539,1971
1,Male,0,3,1,11,Scot,4519,5083,2940,8601,1581,3292,6370,3340,3547,6803,546,4927,9075,5880,2958,2152,8662,388,1202,1933,2201,3615
1,Male,1,3,1,11,Scot,769,1747,1349,8547,811,852,4182,1343,441,944,4188,6792,1253,4116,3954,7427,873,4108,1550,862,5835,820
1,Male,2,3,1,11,Scot,3064,2140,837,5998,2014,6256,5253,767,1002,7835,2504,1250,2026,6324,1240,2592,694,2731,1863,5679,923,2433
1,Male,3,3,1,11,Scot,4482,1213,2679,2057,4343,5123,2711,694,2148,415,1027,2158,3334,2519,7856,5196,6026,4890,7031,478,2477,3800
1,Male,4,3,1,11,Scot,3231,1296,2045,5353,1973,1307,8602,3505,7776,2650,1468,5812,3005,1881,4908,590,3406,3622,958,1794,1634,4647
1,Male,5,3,1,11,Scot,6709,5753,7999,8064,2530,1167,5636,3195,6831,6561,827,2323,790,5318,2007,1895,3691,5421,3221,6891,4816,3955
1,Male,6,3,1,11,Scot,2313,6527,4441,976,2506,1181,2165,1499,876,4710,572,662,1970,622,7443,3568,6101,488,3441,4271,2030,1637
1,Male,7,3,1,11,Scot,1613,812,2228,903,7731,1558,7201,2410,1976,6767,3123,2892,881,1791,431,514,5383,2194,1860,3366,696,2268
1,Male,8,3,1,11,Scot,1581,2097,7366,7635,2488,2279,1579,4761,2497,3490,6438,1378,2353,1725,3966,2321,6096,1264,7503,4361,918,1407
1,Male,9,3,1,11,Scot,7401,1649,3215,2119,2702,6448,3835,5321,3079,1515,6568,2696,1394,3035,8386,808,2925,5397,6841,2681,1074,1118
1,Male,10,3,1,11,Scot,5351,6170,9596,4566,9531,2837,1599,1977,1154,6031,1879,1700,583,897,7132,8107,3705,8453,2141,4535,5917,1286
1,Male,11,3,1,11,Scot,3466,1693,4190,5017,1188,3523,2061,4658,7679,7467,4600,1040,7214,3724,2128,4258,1986,8154,3038,736,2476,4194
1,Male,12,3,1,11,Scot,3243,1787,4355,5855,1361,2470,6776,2216,7863,1046,4333,3849,1903,440,4837,936,4152,2741,6937,8029,4904,2386
1,Male,13,3,1,11,Scot,436,6504,1718,7103,1785,1401,2816,1915,689,1392,3350,953,3984,905,1061,5434,4445,3683,858,5435,3362,1764
1,Male,14,3,1,11,Scot,5955,770,1758,2213,2762,4616,1999,2677,5898,949,1013,1177,3573,1566,4987,472,8915,2424,1388,4161,1169,2037
1,Male,15,3,1,11,Scot,1683,6296,846,1570,5376,3923,754,816,2081,6512,2821,7535,1813,7754,699,5103,2136,1627,2363,2185,687,9084
1,Male,16,3,2,11,Scot,1149,4690,1977,4039,2360,4437,5189,2026,8004,3011,781,1465,2494,4817,1886,1261,2014,4135,434,1909,1921,3672
1,Male,17,3,2,11,Scot,2163,6790,983,1907,2868,2874,1184,4231,5230,5590,2407,2340,759,1387,9552,5063,3723,3923,1214,769,1752,3788
1,Male,18,3,3,11,Scot,5394,2902,740,997,2132,1816,4053,6299,4712,5835,1308,5335,4704,2972,791,3498,1127,1040,8547,4328,903,2364
1,Male,19,3,3,11,Scot,4033,562,558,2898,4598,8660,4330,5102,1475,6967,7562,3059,1656,2176,1215,1192,875,3245,880,2863,2636,2716
1,Male,20,3,4,11,Scot,2880,1838,890,809,787,6546,3472,1361,2656,817,4691,5783,2373,4579,3116,2781,1283,1377,7506,5050,3475,1680
1,Male,21,3,4,11,Scot,1862,6952,2963,6468,3180,5709,722,5380,2509,5691,1860,2004,2383,1262,4459,6644,1704,905,7120,1110,2549,4533
1,Male,22,3,4,11,Scot,2705,1291,1339,7004,1377,2565,4964,2239,502,927,549,780,2724,1360,2124,1074,3948,2306,1069,7042,4030,1224
1,Male,23,3,4,11,Scot,1203,3453,2721,1070,2026,5550,6993,924,1021,421,2229,3770,5248,1771,2350,1897,2590,3412,4310,7240,952,2424
1,Male,24,3,4,11,Scot,1528,2753,1380,4513,1096,5226,4005,908,8361,1756,1154,461,3980,712,2332,2323,2640,1612,1455,1158,1595,9392
1,Male,25,3,5,11,Scot,368,437,1578,1259,4570,9085,5147,1517,2750,6028,1489,7346,3908,7663,957,771,1036,2080,1365,1694,3631,1634
1,Male,26,3,5,11,Scot,3961,3861,2399,6270,1476,3946,5677,382,1908,925,959,4518,1807,7313,6063,8768,7830,3001,997,5599,10503,4670
1,Male,27,3,5,11,Scot,4902,6968,3583,860,1504,9394,4182,718,595,3494,2477,1685,1210,3969,3293,2357,530,6852,2776,2652,7356,8205
1,Male,28,3,5,11,Scot,6891,3403,391,3643,2675,1339,433,2207,5067,797,722,2338,2916,6009,668,1176,2919,1081,4948,8604,3332,1197
1,Male,29,3,5,11,Scot,6786,5456,413,1711,4034,472,3809,8864,1237,660,9432,5149,2883,1009,3143,767,1328,5392,4815,5860,2017,1227
1,Male,30,3,5,11,Scot,1099,4105,3467,744,2900,2250,1148,796,2275,4642,1593,671,3348,381,1697,2906,1253,1891,3699,899,4861,1054
1,Male,31,3,5,11,Scot,2557,3524,650,6594,3266,3297,604,2930,6798,3982,2927,5974,2961,4648,1958,450,9094,2777,5495,1770,888,1663
1,Male,32,3,5,11,Scot,1154,636,2373,924,4319,842,527,944,3368,884,1732,2713,2625,2410,4935,4741,1967,3700,2281,5096,1837,988
1,Male,33,3,5,11,Scot,9071,1927,6666,2852,7453,1928,5678,440,650,3370,4260,540,2433,712,1885,1078,3313,668,3406,3278,9638,1905
1,Male,34,3,5,11,Scot,8794,2612,1526,4559,4690,1052,3250,2372,1005,507,547,1235,1133,2548,680,739,665,1637,3668,4092,2650,918
1,Male,35,3,6,11,Scot,6160,1031,6949,5739,474,3637,4696,3399,1136,6202,2515,3049,1506,863,4865,8230,3659,445,427,3147,5392,8039
